3.60227,362.797,469.169,179.61,19.0535,-85.2642
3.57928,362.882,469.004,179.109,19.9747,-84.8977
3.55699,362.959,468.843,178.829,20.4072,-84.7059
3.5347,363.037,468.682,178.829,20.4072,-84.7059
3.51581,363.104,468.535,178.22,21.1991,-84.2997
3.50185,363.162,468.395,177.555,21.8917,-83.8852
3.48812,363.218,468.257,177.206,22.2136,-83.6596
3.47217,363.273,468.127,176.469,22.8161,-83.1786
3.45622,363.327,467.997,176.469,22.8161,-83.1786
3.43933,363.38,467.877,176.075,23.0995,-82.9247
3.42448,363.433,467.777,175.219,23.6543,-82.343
3.39762,363.495,467.685,174.268,24.2576,-81.6919
3.37075,363.557,467.592,174.268,24.2576,-81.6919
3.3415,363.619,467.503,173.752,24.5678,-81.3347
3.30128,363.678,467.417,172.687,25.1766,-80.6105
3.26211,363.731,467.337,172.159,25.467,-80.2444
3.22463,363.774,467.276,171.115,26.0156,-79.5402
3.18715,363.817,467.215,171.115,26.0156,-79.5402
3.15923,363.849,467.166,170.09,26.5024,-78.8672
3.13409,363.877,467.123,169.587,26.7141,-78.5314
3.11219,363.899,467.089,168.562,27.0672,-77.8701
3.09028,363.921,467.055,168.562,27.0672,-77.8701
3.06716,363.939,467.025,168.04,27.1955,-77.5351
3.03038,363.944,466.993,166.931,27.3627,-76.8488
2.97989,363.937,466.957,165.778,27.4126,-76.1309
2.9298,363.931,466.921,165.202,27.4073,-75.7808
2.8797,363.925,466.885,165.202,27.4073,-75.7808
2.84364,363.92,466.857,164.096,27.3461,-75.1129
2.81287,363.917,466.833,163.571,27.3025,-74.8016
2.79138,363.917,466.821,162.553,27.1847,-74.191
2.76988,363.918,466.808,162.553,27.1847,-74.191
2.75214,363.914,466.807,161.591,27.029,-73.6028
2.73607,363.907,466.819,161.137,26.9271,-73.3255
2.72443,363.9,466.846,160.239,26.6656,-72.7992
2.71221,363.89,466.876,159.803,26.501,-72.5483
2.69999,363.881,466.906,159.803,26.501,-72.5483
2.69224,363.868,466.934,158.953,26.1152,-72.0931
2.69434,363.846,466.953,158.154,25.5957,-71.6992
2.70085,363.816,466.978,157.774,25.2772,-71.5313
2.70952,363.783,467.02,157.028,24.5497,-71.227
2.71819,363.751,467.062,157.028,24.5497,-71.227
2.72721,363.718,467.107,156.679,24.1557,-71.1063
2.73289,363.689,467.154,156.039,23.2993,-70.9089
2.73448,363.656,467.201,155.478,22.3492,-70.7832
2.73607,363.622,467.248,155.478,22.3492,-70.7832
2.73144,363.581,467.302,155.221,21.8422,-70.7429
2.7186,363.525,467.369,154.713,20.7756,-70.7001
2.70056,363.461,467.442,154.461,20.2191,-70.6861
2.68051,363.399,467.518,153.96,19.0846,-70.6792
2.66047,363.336,467.594,153.96,19.0846,-70.6792
2.65185,363.271,467.652,153.469,17.9696,-70.6737
2.64328,363.2,467.701,153.242,17.4056,-70.6803
2.62876,363.117,467.731,152.828,16.2756,-70.7177
2.61424,363.033,467.761,152.828,16.2756,-70.7177
2.59737,362.945,467.786,152.638,15.6831,-70.747
2.57881,362.85,467.822,152.287,14.461,-70.8491
2.56385,362.752,467.886,152.004,13.1714,-71.0003
2.55305,362.657,467.974,151.897,12.5023,-71.1003
2.54224,362.561,468.062,151.897,12.5023,-71.1003
2.53786,362.469,468.178,151.748,11.1141,-71.3324
2.53505,362.382,468.295,151.711,10.3807,-71.4712
2.53653,362.3,468.387,151.736,8.90158,-71.7697
2.53801,362.217,468.478,151.736,8.90158,-71.7697
2.54744,362.147,468.551,151.944,7.51538,-72.0969
2.56183,362.082,468.62,152.122,6.82684,-72.2762
2.58252,362.025,468.678,152.573,5.42354,-72.6521
2.60283,361.974,468.731,152.832,4.73719,-72.8479
2.62314,361.923,468.784,152.832,4.73719,-72.8479
2.63814,361.882,468.82,153.37,3.41592,-73.2349
2.65109,361.854,468.85,153.925,2.1747,-73.6339
2.66703,361.828,468.872,154.21,1.57023,-73.8305
